"subject","list","block_order","starting_lang","lang_switch","item_number","label","cs","word_order","condition","mlwo","mlwo_condition","cwh","cwh_condition","adj_type","word_number","word","tokenized_word","rt","word_surprisal","word_length","rt_by_length","response","continue","exit","verb","sentence","total_surprisal","subj_mean_rt","subj_sd_rt","rt_upperbound","eng_prof","span_prof","cs_own_speech","med_split_span_prof","centered_span_prof"
"6",1,"SpanEng","English","English --> English",154,"eng6e","noCS","NAdj","noCS_NAdj","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH","Preferred",6,"green"," green",258,13.821993,5,51.6,"Go","continue","no","chews","Mr. Muñoz chews the gum green during the lunch.",64.86604314,489.6051188,338.0358281,1014.107484,88.33,57.78,"Yes","low_proficiency",-11.24214
"6",1,"SpanEng","English","English --> English",154,"eng6e","noCS","NAdj","noCS_NAdj","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH","Preferred",7,"during"," during",238,12.9922695,6,39.66666667,"Go","continue","no","chews","Mr. Muñoz chews the gum green during the lunch.",64.86604314,489.6051188,338.0358281,1014.107484,88.33,57.78,"Yes","low_proficiency",-11.24214
"6",1,"SpanEng","English","English --> English",154,"eng6e","noCS","NAdj","noCS_NAdj","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH","Preferred",8,"the"," the",560,0.5917612,3,186.6666667,"Go","continue","no","chews","Mr. Muñoz chews the gum green during the lunch.",64.86604314,489.6051188,338.0358281,1014.107484,88.33,57.78,"Yes","low_proficiency",-11.24214
"7",1,"SpanEng","Spanish","Spanish --> English",53,"span7t","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","CWH","CS_CWH","Preferred",1,"El",NA,488,NA,2,244,"Go","continue","no","spills","El esposo derrama una sopa yellow on the counter.",NA,595.1971154,362.1547557,1086.464267,80,76.67,"Yes","high_proficiency",7.647857
"7",1,"SpanEng","Spanish","Spanish --> English",53,"span7t","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","CWH","CS_CWH","Preferred",2,"esposo"," es_pos_o",818,15.48494347,6,136.3333333,"Go","continue","no","spills","El esposo derrama una sopa yellow on the counter.",72.98131313,595.1971154,362.1547557,1086.464267,80,76.67,"Yes","high_proficiency",7.647857
"7",1,"SpanEng","Spanish","Spanish --> English",53,"span7t","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","CWH","CS_CWH","Preferred",4,"una"," un_a",693,4.39904426,3,231,"Go","continue","no","spills","El esposo derrama una sopa yellow on the counter.",72.98131313,595.1971154,362.1547557,1086.464267,80,76.67,"Yes","high_proficiency",7.647857
"7",1,"SpanEng","Spanish","Spanish --> English",53,"span7t","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","CWH","CS_CWH","Preferred",6,"yellow"," yellow",1351,15.997708,6,225.1666667,"Stop","no","exit","spills","El esposo derrama una sopa yellow on the counter.",72.98131313,1252.44,630.1117866,1890.33536,80,76.67,"Yes","high_proficiency",7.647857
"7",1,"SpanEng","Spanish","Spanish --> English",56,"span8i","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH","Preferred",1,"El",NA,334,NA,2,167,"Go","continue","no","cooks","El tío cocina un blanco chicken with the beans.",NA,595.1971154,362.1547557,1086.464267,80,76.67,"Yes","high_proficiency",7.647857
"7",1,"SpanEng","Spanish","Spanish --> English",56,"span8i","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH","Preferred",2,"tío"," t_í_o",518,12.2849396,3,172.6666667,"Go","continue","no","cooks","El tío cocina un blanco chicken with the beans.",76.71493672,595.1971154,362.1547557,1086.464267,80,76.67,"Yes","high_proficiency",7.647857
"7",1,"SpanEng","Spanish","Spanish --> English",56,"span8i","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH","Preferred",3,"cocina"," coc_ina",732,11.8503522,6,122,"Go","continue","no","cooks","El tío cocina un blanco chicken with the beans.",76.71493672,595.1971154,362.1547557,1086.464267,80,76.67,"Yes","high_proficiency",7.647857
"7",1,"SpanEng","Spanish","Spanish --> English",56,"span8i","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH","Preferred",4,"un"," un",447,4.40952,2,223.5,"Go","continue","no","cooks","El tío cocina un blanco chicken with the beans.",76.71493672,595.1971154,362.1547557,1086.464267,80,76.67,"Yes","high_proficiency",7.647857
"7",1,"SpanEng","Spanish","Spanish --> English",56,"span8i","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH","Preferred",5,"blanco"," bl_anco",1620,12.94864292,6,270,"Stop","no","exit","cooks","El tío cocina un blanco chicken with the beans.",76.71493672,1252.44,630.1117866,1890.33536,80,76.67,"Yes","high_proficiency",7.647857
"7",1,"SpanEng","Spanish","Spanish -->Spanish",39,"span5b","noCS","NAdj","noCS_NAdj","MLWO","noCS_MLWO","CWH","noCS_CWH","Preferred",1,"Una","na",387,4.932543,3,129,"Go","continue","no","drinks","Una clienta bebe el vino rojo en el viñedo.",65.31864521,595.1971154,362.1547557,1086.464267,80,76.67,"Yes","high_proficiency",7.647857
"7",1,"SpanEng","Spanish","Spanish -->Spanish",39,"span5b","noCS","NAdj","noCS_NAdj","MLWO","noCS_MLWO","CWH","noCS_CWH","Preferred",2,"clienta"," client_a",1310,11.67995286,7,187.1428571,"Go","continue","no","drinks","Una clienta bebe el vino rojo en el viñedo.",65.31864521,595.1971154,362.1547557,1086.464267,80,76.67,"Yes","high_proficiency",7.647857
"7",1,"SpanEng","Spanish","Spanish -->Spanish",39,"span5b","noCS","NAdj","noCS_NAdj","MLWO","noCS_MLWO","CWH","noCS_CWH","Preferred",4,"el"," el",1003,4.4926844,2,501.5,"Stop","no","exit","drinks","Una clienta bebe el vino rojo en el viñedo.",65.31864521,1252.44,630.1117866,1890.33536,80,76.67,"Yes","high_proficiency",7.647857
"7",1,"SpanEng","Spanish","Spanish -->Spanish",46,"span6k","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH","Mandatory",1,"Un",NA,338,NA,2,169,"Go","continue","no","dances","Un amigo baila un alemán vals en la acogida.",NA,595.1971154,362.1547557,1086.464267,80,76.67,"Yes","high_proficiency",7.647857
"7",1,"SpanEng","Spanish","Spanish -->Spanish",46,"span6k","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH","Mandatory",2,"amigo"," am_igo",1243,11.4197527,5,248.6,"Go","continue","no","dances","Un amigo baila un alemán vals en la acogida.",76.83345404,595.1971154,362.1547557,1086.464267,80,76.67,"Yes","high_proficiency",7.647857
"7",1,"SpanEng","Spanish","Spanish -->Spanish",46,"span6k","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH","Mandatory",4,"un"," un",874,4.238433,2,437,"Go","continue","no","dances","Un amigo baila un alemán vals en la acogida.",76.83345404,595.1971154,362.1547557,1086.464267,80,76.67,"Yes","high_proficiency",7.647857
"7",1,"SpanEng","Spanish","Spanish -->Spanish",46,"span6k","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH","Mandatory",5,"alemán"," a_lem_án",975,15.3830946,6,162.5,"Stop","no","exit","dances","Un amigo baila un alemán vals en la acogida.",76.83345404,1252.44,630.1117866,1890.33536,80,76.67,"Yes","high_proficiency",7.647857
"7",1,"SpanEng","Spanish","Spanish --> English",52,"span7p","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","CWH","CS_CWH","Preferred",1,"El",NA,378,NA,2,189,"Go","continue","no","consumes","El mapache consume un pez white in the stream.",NA,595.1971154,362.1547557,1086.464267,80,76.67,"Yes","high_proficiency",7.647857
"7",1,"SpanEng","Spanish","Spanish --> English",52,"span7p","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","CWH","CS_CWH","Preferred",2,"mapache"," map_ache",953,15.3363702,7,136.1428571,"Go","continue","no","consumes","El mapache consume un pez white in the stream.",80.4466768,595.1971154,362.1547557,1086.464267,80,76.67,"Yes","high_proficiency",7.647857
"7",1,"SpanEng","Spanish","Spanish --> English",52,"span7p","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","CWH","CS_CWH","Preferred",3,"consume"," consume",691,10.012208,7,98.71428571,"Go","continue","no","consumes","El mapache consume un pez white in the stream.",80.4466768,595.1971154,362.1547557,1086.464267,80,76.67,"Yes","high_proficiency",7.647857
"7",1,"SpanEng","Spanish","Spanish --> English",52,"span7p","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","CWH","CS_CWH","Preferred",4,"un"," un",434,2.1979914,2,217,"Go","continue","no","consumes","El mapache consume un pez white in the stream.",80.4466768,595.1971154,362.1547557,1086.464267,80,76.67,"Yes","high_proficiency",7.647857
"7",1,"SpanEng","Spanish","Spanish --> English",52,"span7p","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","CWH","CS_CWH","Preferred",5,"pez"," pe_z",890,16.480746,3,296.6666667,"Go","continue","no","consumes","El mapache consume un pez white in the stream.",80.4466768,595.1971154,362.1547557,1086.464267,80,76.67,"Yes","high_proficiency",7.647857
"7",1,"SpanEng","Spanish","Spanish --> English",52,"span7p","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","CWH","CS_CWH","Preferred",6,"white"," white",1127,15.34738,5,225.4,"Stop","no","exit","consumes","El mapache consume un pez white in the stream.",80.4466768,1252.44,630.1117866,1890.33536,80,76.67,"Yes","high_proficiency",7.647857
"7",1,"SpanEng","Spanish","Spanish --> English",54,"span8a","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH","Preferred",1,"El",NA,436,NA,2,218,"Go","continue","no","eats","El enfermero come el verde avocado in the lobby.",NA,595.1971154,362.1547557,1086.464267,80,76.67,"Yes","high_proficiency",7.647857
"7",1,"SpanEng","Spanish","Spanish --> English",54,"span8a","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH","Preferred",2,"enfermero"," en_fer_mer_o",617,14.14132317,9,68.55555556,"Go","continue","no","eats","El enfermero come el verde avocado in the lobby.",76.56951607,595.1971154,362.1547557,1086.464267,80,76.67,"Yes","high_proficiency",7.647857
"7",1,"SpanEng","Spanish","Spanish --> English",54,"span8a","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH","Preferred",4,"el"," el",842,4.348649,2,421,"Go","continue","no","eats","El enfermero come el verde avocado in the lobby.",76.56951607,595.1971154,362.1547557,1086.464267,80,76.67,"Yes","high_proficiency",7.647857
"7",1,"SpanEng","Spanish","Spanish --> English",54,"span8a","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH","Preferred",5,"verde"," ver_de",2017,11.21698,5,403.4,"Stop","no","exit","eats","El enfermero come el verde avocado in the lobby.",76.56951607,1252.44,630.1117866,1890.33536,80,76.67,"Yes","high_proficiency",7.647857
"7",1,"SpanEng","Spanish","Spanish -->Spanish",42,"span5n","noCS","NAdj","noCS_NAdj","MLWO","noCS_MLWO","CWH","noCS_CWH","Mandatory",1,"El",NA,384,NA,2,192,"Go","continue","no","bakes","El niñero hornea la cazuela alemana para la cena.",NA,595.1971154,362.1547557,1086.464267,80,76.67,"Yes","high_proficiency",7.647857
"7",1,"SpanEng","Spanish","Spanish -->Spanish",42,"span5n","noCS","NAdj","noCS_NAdj","MLWO","noCS_MLWO","CWH","noCS_CWH","Mandatory",2,"niñero"," ni_ñ_ero",502,18.7909085,6,83.66666667,"Go","continue","no","bakes","El niñero hornea la cazuela alemana para la cena.",70.66422022,595.1971154,362.1547557,1086.464267,80,76.67,"Yes","high_proficiency",7.647857
"7",1,"SpanEng","Spanish","Spanish -->Spanish",42,"span5n","noCS","NAdj","noCS_NAdj","MLWO","noCS_MLWO","CWH","noCS_CWH","Mandatory",3,"hornea"," hor_nea",917,17.252059,6,152.8333333,"Go","continue","no","bakes","El niñero hornea la cazuela alemana para la cena.",70.66422022,595.1971154,362.1547557,1086.464267,80,76.67,"Yes","high_proficiency",7.647857
"7",1,"SpanEng","Spanish","Spanish -->Spanish",42,"span5n","noCS","NAdj","noCS_NAdj","MLWO","noCS_MLWO","CWH","noCS_CWH","Mandatory",4,"la"," la",392,3.9869785,2,196,"Go","continue","no","bakes","El niñero hornea la cazuela alemana para la cena.",70.66422022,595.1971154,362.1547557,1086.464267,80,76.67,"Yes","high_proficiency",7.647857
"7",1,"SpanEng","Spanish","Spanish -->Spanish",47,"span6o","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH","Preferred",1,"Una","na",389,4.931987,3,129.6666667,"Go","continue","no","swallows","Una madre toma una blanca pastilla durante la cita.",73.65905758,595.1971154,362.1547557,1086.464267,80,76.67,"Yes","high_proficiency",7.647857
"7",1,"SpanEng","Spanish","Spanish -->Spanish",47,"span6o","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH","Preferred",2,"madre"," mad_re",475,8.208085777,5,95,"Go","continue","no","swallows","Una madre toma una blanca pastilla durante la cita.",73.65905758,595.1971154,362.1547557,1086.464267,80,76.67,"Yes","high_proficiency",7.647857
"7",1,"SpanEng","Spanish","Spanish -->Spanish",47,"span6o","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH","Preferred",3,"toma"," to_ma",605,7.877645174,4,151.25,"Go","continue","no","swallows","Una madre toma una blanca pastilla durante la cita.",73.65905758,595.1971154,362.1547557,1086.464267,80,76.67,"Yes","high_proficiency",7.647857
"7",1,"SpanEng","Spanish","Spanish -->Spanish",47,"span6o","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH","Preferred",4,"una"," un_a",444,2.98633933,3,148,"Go","continue","no","swallows","Una madre toma una blanca pastilla durante la cita.",73.65905758,595.1971154,362.1547557,1086.464267,80,76.67,"Yes","high_proficiency",7.647857
"7",1,"SpanEng","Spanish","Spanish -->Spanish",47,"span6o","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH","Preferred",5,"blanca"," bl_anca",1484,17.0814287,6,247.3333333,"Stop","no","exit","swallows","Una madre toma una blanca pastilla durante la cita.",73.65905758,1252.44,630.1117866,1890.33536,80,76.67,"Yes","high_proficiency",7.647857
"7",1,"SpanEng","Spanish","Spanish --> English",51,"span7l","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","CWH","CS_CWH","Preferred",1,"Doña","ña",386,10.2299185,4,96.5,"Go","continue","no","sips","Doña Torres sorbe el jugo green in the lounge.",83.18722507,595.1971154,362.1547557,1086.464267,80,76.67,"Yes","high_proficiency",7.647857
"7",1,"SpanEng","Spanish","Spanish --> English",51,"span7l","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","CWH","CS_CWH","Preferred",2,"Torres"," Torres",569,11.216472,6,94.83333333,"Go","continue","no","sips","Doña Torres sorbe el jugo green in the lounge.",83.18722507,595.1971154,362.1547557,1086.464267,80,76.67,"Yes","high_proficiency",7.647857
"7",1,"SpanEng","Spanish","Spanish --> English",51,"span7l","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","CWH","CS_CWH","Preferred",3,"sorbe"," sor_be",1805,14.584233,5,361,"Stop","no","exit","sips","Doña Torres sorbe el jugo green in the lounge.",83.18722507,1252.44,630.1117866,1890.33536,80,76.67,"Yes","high_proficiency",7.647857
"7",1,"SpanEng","Spanish","Spanish --> English",55,"span8e","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH","Preferred",1,"El",NA,408,NA,2,204,"Go","continue","no","chews","El sobrino mastica el verde gum in his house.",NA,595.1971154,362.1547557,1086.464267,80,76.67,"Yes","high_proficiency",7.647857
"7",1,"SpanEng","Spanish","Spanish --> English",55,"span8e","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH","Preferred",2,"sobrino"," so_br_ino",842,13.3258867,7,120.2857143,"Go","continue","no","chews","El sobrino mastica el verde gum in his house.",74.9094264,595.1971154,362.1547557,1086.464267,80,76.67,"Yes","high_proficiency",7.647857
"7",1,"SpanEng","Spanish","Spanish --> English",55,"span8e","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH","Preferred",3,"mastica"," m_astic_a",1112,18.2381478,7,158.8571429,"Go","continue","no","chews","El sobrino mastica el verde gum in his house.",74.9094264,595.1971154,362.1547557,1086.464267,80,76.67,"Yes","high_proficiency",7.647857
"7",1,"SpanEng","Spanish","Spanish --> English",55,"span8e","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH","Preferred",4,"el"," el",697,2.2182877,2,348.5,"Go","continue","no","chews","El sobrino mastica el verde gum in his house.",74.9094264,595.1971154,362.1547557,1086.464267,80,76.67,"Yes","high_proficiency",7.647857
"7",1,"SpanEng","Spanish","Spanish --> English",55,"span8e","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH","Preferred",5,"verde"," ver_de",814,10.1876322,5,162.8,"Stop","no","exit","chews","El sobrino mastica el verde gum in his house.",74.9094264,1252.44,630.1117866,1890.33536,80,76.67,"Yes","high_proficiency",7.647857
"7",1,"SpanEng","Spanish","Spanish -->Spanish",43,"span5r","noCS","NAdj","noCS_NAdj","MLWO","noCS_MLWO","CWH","noCS_CWH","Preferred",1,"La",NA,366,NA,2,183,"Go","continue","no","inhales","La viajera inhala el humo negro en el bosque.",NA,595.1971154,362.1547557,1086.464267,80,76.67,"Yes","high_proficiency",7.647857
"7",1,"SpanEng","Spanish","Spanish -->Spanish",43,"span5r","noCS","NAdj","noCS_NAdj","MLWO","noCS_MLWO","CWH","noCS_CWH","Preferred",2,"viajera"," via_j_era",649,15.5430433,7,92.71428571,"Go","continue","no","inhales","La viajera inhala el humo negro en el bosque.",54.15142104,595.1971154,362.1547557,1086.464267,80,76.67,"Yes","high_proficiency",7.647857
"7",1,"SpanEng","Spanish","Spanish -->Spanish",43,"span5r","noCS","NAdj","noCS_NAdj","MLWO","noCS_MLWO","CWH","noCS_CWH","Preferred",3,"inhala"," inh_ala",652,15.2354127,6,108.6666667,"Go","continue","no","inhales","La viajera inhala el humo negro en el bosque.",54.15142104,595.1971154,362.1547557,1086.464267,80,76.67,"Yes","high_proficiency",7.647857
"7",1,"SpanEng","Spanish","Spanish -->Spanish",43,"span5r","noCS","NAdj","noCS_NAdj","MLWO","noCS_MLWO","CWH","noCS_CWH","Preferred",4,"el"," el",389,0.90435624,2,194.5,"Go","continue","no","inhales","La viajera inhala el humo negro en el bosque.",54.15142104,595.1971154,362.1547557,1086.464267,80,76.67,"Yes","high_proficiency",7.647857
"7",1,"SpanEng","Spanish","Spanish -->Spanish",43,"span5r","noCS","NAdj","noCS_NAdj","MLWO","noCS_MLWO","CWH","noCS_CWH","Preferred",5,"humo"," hum_o",752,5.952204353,4,188,"Go","continue","no","inhales","La viajera inhala el humo negro en el bosque.",54.15142104,595.1971154,362.1547557,1086.464267,80,76.67,"Yes","high_proficiency",7.647857
"7",1,"SpanEng","Spanish","Spanish -->Spanish",43,"span5r","noCS","NAdj","noCS_NAdj","MLWO","noCS_MLWO","CWH","noCS_CWH","Preferred",6,"negro"," negro",885,5.8006325,5,177,"Go","continue","no","inhales","La viajera inhala el humo negro en el bosque.",54.15142104,595.1971154,362.1547557,1086.464267,80,76.67,"Yes","high_proficiency",7.647857
"7",1,"SpanEng","Spanish","Spanish -->Spanish",43,"span5r","noCS","NAdj","noCS_NAdj","MLWO","noCS_MLWO","CWH","noCS_CWH","Preferred",7,"en"," en",611,5.746031,2,305.5,"Go","continue","no","inhales","La viajera inhala el humo negro en el bosque.",54.15142104,595.1971154,362.1547557,1086.464267,80,76.67,"Yes","high_proficiency",7.647857
"7",1,"SpanEng","Spanish","Spanish -->Spanish",43,"span5r","noCS","NAdj","noCS_NAdj","MLWO","noCS_MLWO","CWH","noCS_CWH","Preferred",8,"el"," el",348,1.05473,2,174,"Go","continue","no","inhales","La viajera inhala el humo negro en el bosque.",54.15142104,595.1971154,362.1547557,1086.464267,80,76.67,"Yes","high_proficiency",7.647857
"7",1,"SpanEng","Spanish","Spanish -->Spanish",44,"span6c","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH","Mandatory",0,"Una","na",369,4.9322767,3,123,"Go","continue","no","chugs","Una jugadora se traga el estadounidense agua en el gimnasio.",79.61129501,595.1971154,362.1547557,1086.464267,80,76.67,"Yes","high_proficiency",7.647857
"7",1,"SpanEng","Spanish","Spanish -->Spanish",44,"span6c","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH","Mandatory",1,"jugadora"," jug_ad_ora",758,12.02944553,8,94.75,"Go","continue","no","chugs","Una jugadora se traga el estadounidense agua en el gimnasio.",79.61129501,595.1971154,362.1547557,1086.464267,80,76.67,"Yes","high_proficiency",7.647857
"7",1,"SpanEng","Spanish","Spanish -->Spanish",44,"span6c","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH","Mandatory",2,"se"," se",388,3.50266,2,194,"Go","continue","no","chugs","Una jugadora se traga el estadounidense agua en el gimnasio.",79.61129501,595.1971154,362.1547557,1086.464267,80,76.67,"Yes","high_proficiency",7.647857
"7",1,"SpanEng","Spanish","Spanish -->Spanish",44,"span6c","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH","Mandatory",3,"traga"," tr_aga",1315,11.6966248,5,263,"Stop","no","exit","chugs","Una jugadora se traga el estadounidense agua en el gimnasio.",79.61129501,1252.44,630.1117866,1890.33536,80,76.67,"Yes","high_proficiency",7.647857
"7",1,"SpanEng","Spanish","Spanish --> English",50,"span7h","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","CWH","CS_CWH","Mandatory",1,"Don",NA,412,NA,3,137.3333333,"Go","continue","no","writes","Don Ortiz escribe el libro Dutch in the library.",NA,595.1971154,362.1547557,1086.464267,80,76.67,"Yes","high_proficiency",7.647857
"7",1,"SpanEng","Spanish","Spanish --> English",50,"span7h","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","CWH","CS_CWH","Mandatory",2,"Ortiz"," Ortiz",414,11.80983,5,82.8,"Go","continue","no","writes","Don Ortiz escribe el libro Dutch in the library.",71.44436999,595.1971154,362.1547557,1086.464267,80,76.67,"Yes","high_proficiency",7.647857
"7",1,"SpanEng","Spanish","Spanish --> English",50,"span7h","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","CWH","CS_CWH","Mandatory",3,"escribe"," esc_ribe",573,14.9341778,7,81.85714286,"Go","continue","no","writes","Don Ortiz escribe el libro Dutch in the library.",71.44436999,595.1971154,362.1547557,1086.464267,80,76.67,"Yes","high_proficiency",7.647857
"7",1,"SpanEng","Spanish","Spanish --> English",50,"span7h","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","CWH","CS_CWH","Mandatory",4,"el"," el",373,3.4931679,2,186.5,"Go","continue","no","writes","Don Ortiz escribe el libro Dutch in the library.",71.44436999,595.1971154,362.1547557,1086.464267,80,76.67,"Yes","high_proficiency",7.647857
"7",1,"SpanEng","Spanish","Spanish --> English",50,"span7h","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","CWH","CS_CWH","Mandatory",6,"Dutch"," Dutch",1139,14.719853,5,227.8,"Go","continue","no","writes","Don Ortiz escribe el libro Dutch in the library.",71.44436999,595.1971154,362.1547557,1086.464267,80,76.67,"Yes","high_proficiency",7.647857
"7",1,"SpanEng","Spanish","Spanish --> English",50,"span7h","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","CWH","CS_CWH","Mandatory",7,"in"," in",659,6.2183833,2,329.5,"Go","continue","no","writes","Don Ortiz escribe el libro Dutch in the library.",71.44436999,595.1971154,362.1547557,1086.464267,80,76.67,"Yes","high_proficiency",7.647857
"7",1,"SpanEng","Spanish","Spanish --> English",50,"span7h","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","CWH","CS_CWH","Mandatory",8,"the"," the",338,3.1942055,3,112.6666667,"Go","continue","no","writes","Don Ortiz escribe el libro Dutch in the library.",71.44436999,595.1971154,362.1547557,1086.464267,80,76.67,"Yes","high_proficiency",7.647857
"7",1,"SpanEng","Spanish","Spanish --> English",58,"span8q","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH","Preferred",1,"Una","na",381,4.9315605,3,127,"Go","continue","no","fries","Una guía fríe la roja meat in the pot.",91.6588121,595.1971154,362.1547557,1086.464267,80,76.67,"Yes","high_proficiency",7.647857
"7",1,"SpanEng","Spanish","Spanish --> English",58,"span8q","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH","Preferred",2,"guía"," gu_ía",903,8.0148576,4,225.75,"Go","continue","no","fries","Una guía fríe la roja meat in the pot.",91.6588121,595.1971154,362.1547557,1086.464267,80,76.67,"Yes","high_proficiency",7.647857
"7",1,"SpanEng","Spanish","Spanish --> English",58,"span8q","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH","Preferred",3,"fríe"," fr_í_e",382,22.026814,4,95.5,"Go","continue","no","fries","Una guía fríe la roja meat in the pot.",91.6588121,595.1971154,362.1547557,1086.464267,80,76.67,"Yes","high_proficiency",7.647857
"7",1,"SpanEng","Spanish","Spanish --> English",58,"span8q","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH","Preferred",4,"la"," la",628,4.790979,2,314,"Go","continue","no","fries","Una guía fríe la roja meat in the pot.",91.6588121,595.1971154,362.1547557,1086.464267,80,76.67,"Yes","high_proficiency",7.647857
"7",1,"SpanEng","Spanish","Spanish --> English",58,"span8q","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH","Preferred",5,"roja"," ro_ja",1090,12.7344579,4,272.5,"Stop","no","exit","fries","Una guía fríe la roja meat in the pot.",91.6588121,1252.44,630.1117866,1890.33536,80,76.67,"Yes","high_proficiency",7.647857
"7",1,"SpanEng","Spanish","Spanish -->Spanish",41,"span5j","noCS","NAdj","noCS_NAdj","MLWO","noCS_MLWO","CWH","noCS_CWH","Preferred",1,"La",NA,399,NA,2,199.5,"Go","continue","no","peels","La cocinera pela una zanahoria amarilla en la cocina.",NA,595.1971154,362.1547557,1086.464267,80,76.67,"Yes","high_proficiency",7.647857
"7",1,"SpanEng","Spanish","Spanish -->Spanish",41,"span5j","noCS","NAdj","noCS_NAdj","MLWO","noCS_MLWO","CWH","noCS_CWH","Preferred",2,"cocinera"," coc_iner_a",857,11.14228915,8,107.125,"Go","continue","no","peels","La cocinera pela una zanahoria amarilla en la cocina.",53.27925379,595.1971154,362.1547557,1086.464267,80,76.67,"Yes","high_proficiency",7.647857
"7",1,"SpanEng","Spanish","Spanish -->Spanish",41,"span5j","noCS","NAdj","noCS_NAdj","MLWO","noCS_MLWO","CWH","noCS_CWH","Preferred",3,"pela"," p_ela",870,14.6356725,4,217.5,"Go","continue","no","peels","La cocinera pela una zanahoria amarilla en la cocina.",53.27925379,595.1971154,362.1547557,1086.464267,80,76.67,"Yes","high_proficiency",7.647857
"7",1,"SpanEng","Spanish","Spanish -->Spanish",41,"span5j","noCS","NAdj","noCS_NAdj","MLWO","noCS_MLWO","CWH","noCS_CWH","Preferred",4,"una"," un_a",498,2.84132594,3,166,"Go","continue","no","peels","La cocinera pela una zanahoria amarilla en la cocina.",53.27925379,595.1971154,362.1547557,1086.464267,80,76.67,"Yes","high_proficiency",7.647857
