"subject","list","block_order","starting_lang","lang_switch","item_number","label","cs","sensical","condition","word_number","word","rt","word_length","rt_by_length","response","continue","exit","verb","sentence","subj_mean_rt","subj_sd_rt","rt_upperbound","exclude","eng_prof","span_prof","cs_own_speech","med_split_span_prof","centered_span_prof"
"11","1","SpanEng","English","English --> English",132,"eng1q","noCS","sense","noCS_sense",5,"meat",656,4,164,"Go","continue","no","fries","A farmer fries the meat in the pan.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> English",132,"eng1q","noCS","sense","noCS_sense",6,"in",424,2,212,"Go","continue","no","fries","A farmer fries the meat in the pan.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> English",132,"eng1q","noCS","sense","noCS_sense",7,"the",409,3,136.3333333,"Go","continue","no","fries","A farmer fries the meat in the pan.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> English",132,"eng1q","noCS","sense","noCS_sense",8,"pan",348,3,116,"End","no","no","fries","A farmer fries the meat in the pan.",538.8727273,204.2557452,612.7672355,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> Spanish",144,"eng4h","CS","nonsense","CS_nonsense",1,"A",502,1,502,"Go","continue","no","writes","A playwright writes the espejo en el sótano.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> Spanish",144,"eng4h","CS","nonsense","CS_nonsense",2,"playwright",1298,10,129.8,"Go","continue","no","writes","A playwright writes the espejo en el sótano.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> Spanish",144,"eng4h","CS","nonsense","CS_nonsense",3,"writes",565,6,94.16666667,"Go","continue","no","writes","A playwright writes the espejo en el sótano.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> Spanish",144,"eng4h","CS","nonsense","CS_nonsense",4,"the",679,3,226.3333333,"Go","continue","no","writes","A playwright writes the espejo en el sótano.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> Spanish",144,"eng4h","CS","nonsense","CS_nonsense",5,"espejo",710,6,118.3333333,"Go","continue","no","writes","A playwright writes the espejo en el sótano.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> Spanish",144,"eng4h","CS","nonsense","CS_nonsense",6,"en",626,2,313,"Go","continue","no","writes","A playwright writes the espejo en el sótano.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> Spanish",144,"eng4h","CS","nonsense","CS_nonsense",7,"el",695,2,347.5,"Stop","no","exit","writes","A playwright writes the espejo en el sótano.",1394.64,965.2045068,2895.61352,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> Spanish",144,"eng4h","CS","nonsense","CS_nonsense",8,"sótano",NA,6,NA,NA,NA,NA,"writes","A playwright writes the espejo en el sótano.",NA,NA,NA,NA,71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> English",133,"eng2b","noCS","nonsense","noCS_nonsense",1,"A",546,1,546,"Go","continue","no","drinks","A judge drinks the bank in the evening.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> English",133,"eng2b","noCS","nonsense","noCS_nonsense",2,"judge",535,5,107,"Go","continue","no","drinks","A judge drinks the bank in the evening.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> English",133,"eng2b","noCS","nonsense","noCS_nonsense",3,"drinks",703,6,117.1666667,"Go","continue","no","drinks","A judge drinks the bank in the evening.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> English",133,"eng2b","noCS","nonsense","noCS_nonsense",4,"the",1645,3,548.3333333,"Go","continue","no","drinks","A judge drinks the bank in the evening.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> English",133,"eng2b","noCS","nonsense","noCS_nonsense",5,"bank",399,4,99.75,"Go","continue","no","drinks","A judge drinks the bank in the evening.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> English",133,"eng2b","noCS","nonsense","noCS_nonsense",6,"in",2244,2,1122,"Go","continue","no","drinks","A judge drinks the bank in the evening.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> English",133,"eng2b","noCS","nonsense","noCS_nonsense",7,"the",757,3,252.3333333,"Stop","no","exit","drinks","A judge drinks the bank in the evening.",1394.64,965.2045068,2895.61352,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> English",133,"eng2b","noCS","nonsense","noCS_nonsense",8,"evening",NA,7,NA,NA,NA,NA,"drinks","A judge drinks the bank in the evening.",NA,NA,NA,NA,71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> Spanish",140,"eng3k","CS","sense","CS_sense",1,"A",565,1,565,"Go","continue","no","dances","A guest dances a vals en la fiesta.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> Spanish",140,"eng3k","CS","sense","CS_sense",2,"guest",434,5,86.8,"Go","continue","no","dances","A guest dances a vals en la fiesta.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> Spanish",140,"eng3k","CS","sense","CS_sense",3,"dances",476,6,79.33333333,"Go","continue","no","dances","A guest dances a vals en la fiesta.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> Spanish",140,"eng3k","CS","sense","CS_sense",4,"a",424,1,424,"Go","continue","no","dances","A guest dances a vals en la fiesta.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> Spanish",140,"eng3k","CS","sense","CS_sense",5,"vals",410,4,102.5,"Go","continue","no","dances","A guest dances a vals en la fiesta.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> Spanish",140,"eng3k","CS","sense","CS_sense",6,"en",509,2,254.5,"Go","continue","no","dances","A guest dances a vals en la fiesta.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> Spanish",140,"eng3k","CS","sense","CS_sense",7,"la",490,2,245,"Go","continue","no","dances","A guest dances a vals en la fiesta.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> Spanish",140,"eng3k","CS","sense","CS_sense",8,"fiesta",426,6,71,"End","no","no","dances","A guest dances a vals en la fiesta.",538.8727273,204.2557452,612.7672355,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> English",130,"eng1i","noCS","sense","noCS_sense",1,"The",400,3,133.3333333,"Go","continue","no","cooks","The dad cooks a chicken on the grill.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> English",130,"eng1i","noCS","sense","noCS_sense",2,"dad",475,3,158.3333333,"Go","continue","no","cooks","The dad cooks a chicken on the grill.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> English",130,"eng1i","noCS","sense","noCS_sense",3,"cooks",400,5,80,"Go","continue","no","cooks","The dad cooks a chicken on the grill.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> English",130,"eng1i","noCS","sense","noCS_sense",4,"a",497,1,497,"Go","continue","no","cooks","The dad cooks a chicken on the grill.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> English",130,"eng1i","noCS","sense","noCS_sense",5,"chicken",466,7,66.57142857,"Go","continue","no","cooks","The dad cooks a chicken on the grill.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> English",130,"eng1i","noCS","sense","noCS_sense",6,"on",549,2,274.5,"Go","continue","no","cooks","The dad cooks a chicken on the grill.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> English",130,"eng1i","noCS","sense","noCS_sense",7,"the",432,3,144,"Go","continue","no","cooks","The dad cooks a chicken on the grill.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> English",130,"eng1i","noCS","sense","noCS_sense",8,"grill",514,5,102.8,"End","no","no","cooks","The dad cooks a chicken on the grill.",538.8727273,204.2557452,612.7672355,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> Spanish",143,"eng4d","CS","nonsense","CS_nonsense",1,"The",450,3,150,"Go","continue","no","devours","The aunt devours the cena en la cocina.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> Spanish",143,"eng4d","CS","nonsense","CS_nonsense",2,"aunt",423,4,105.75,"Go","continue","no","devours","The aunt devours the cena en la cocina.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> Spanish",143,"eng4d","CS","nonsense","CS_nonsense",3,"devours",728,7,104,"Go","continue","no","devours","The aunt devours the cena en la cocina.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> Spanish",143,"eng4d","CS","nonsense","CS_nonsense",4,"the",414,3,138,"Go","continue","no","devours","The aunt devours the cena en la cocina.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> Spanish",143,"eng4d","CS","nonsense","CS_nonsense",5,"cena",524,4,131,"Go","continue","no","devours","The aunt devours the cena en la cocina.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> Spanish",143,"eng4d","CS","nonsense","CS_nonsense",6,"en",500,2,250,"Go","continue","no","devours","The aunt devours the cena en la cocina.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> Spanish",143,"eng4d","CS","nonsense","CS_nonsense",7,"la",511,2,255.5,"Go","continue","no","devours","The aunt devours the cena en la cocina.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> Spanish",143,"eng4d","CS","nonsense","CS_nonsense",8,"cocina",1153,6,192.1666667,"End","no","no","devours","The aunt devours the cena en la cocina.",538.8727273,204.2557452,612.7672355,"exclude",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> English",137,"eng2r","noCS","nonsense","noCS_nonsense",1,"The",571,3,190.3333333,"Go","continue","no","inhales","The daughter inhales the language in the lounge.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> English",137,"eng2r","noCS","nonsense","noCS_nonsense",2,"daughter",463,8,57.875,"Go","continue","no","inhales","The daughter inhales the language in the lounge.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> English",137,"eng2r","noCS","nonsense","noCS_nonsense",3,"inhales",528,7,75.42857143,"Go","continue","no","inhales","The daughter inhales the language in the lounge.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> English",137,"eng2r","noCS","nonsense","noCS_nonsense",4,"the",625,3,208.3333333,"Go","continue","no","inhales","The daughter inhales the language in the lounge.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> English",137,"eng2r","noCS","nonsense","noCS_nonsense",5,"language",523,8,65.375,"Go","continue","no","inhales","The daughter inhales the language in the lounge.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> English",137,"eng2r","noCS","nonsense","noCS_nonsense",6,"in",868,2,434,"Stop","no","exit","inhales","The daughter inhales the language in the lounge.",1394.64,965.2045068,2895.61352,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> English",137,"eng2r","noCS","nonsense","noCS_nonsense",7,"the",NA,3,NA,NA,NA,NA,"inhales","The daughter inhales the language in the lounge.",NA,NA,NA,NA,71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> English",137,"eng2r","noCS","nonsense","noCS_nonsense",8,"lounge",NA,6,NA,NA,NA,NA,"inhales","The daughter inhales the language in the lounge.",NA,NA,NA,NA,71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> Spanish",138,"eng3c","CS","sense","CS_sense",1,"A",3574,1,3574,"Go","continue","no","chugs","A runner chugs the agua en la pista.",751.037037,560.9950034,1682.98501,"exclude",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> Spanish",138,"eng3c","CS","sense","CS_sense",2,"runner",1924,6,320.6666667,"Go","continue","no","chugs","A runner chugs the agua en la pista.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> Spanish",138,"eng3c","CS","sense","CS_sense",3,"chugs",871,5,174.2,"Go","continue","no","chugs","A runner chugs the agua en la pista.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> Spanish",138,"eng3c","CS","sense","CS_sense",4,"the",732,3,244,"Go","continue","no","chugs","A runner chugs the agua en la pista.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> Spanish",138,"eng3c","CS","sense","CS_sense",5,"agua",1258,4,314.5,"Go","continue","no","chugs","A runner chugs the agua en la pista.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> Spanish",138,"eng3c","CS","sense","CS_sense",6,"en",386,2,193,"Go","continue","no","chugs","A runner chugs the agua en la pista.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> Spanish",138,"eng3c","CS","sense","CS_sense",7,"la",422,2,211,"Go","continue","no","chugs","A runner chugs the agua en la pista.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> Spanish",138,"eng3c","CS","sense","CS_sense",8,"pista",419,5,83.8,"End","no","no","chugs","A runner chugs the agua en la pista.",538.8727273,204.2557452,612.7672355,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> English",128,"eng1a","noCS","sense","noCS_sense",1,"The",548,3,182.6666667,"Go","continue","no","eats","The teacher eats the avocado in the classroom.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> English",128,"eng1a","noCS","sense","noCS_sense",2,"teacher",539,7,77,"Go","continue","no","eats","The teacher eats the avocado in the classroom.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> English",128,"eng1a","noCS","sense","noCS_sense",3,"eats",685,4,171.25,"Go","continue","no","eats","The teacher eats the avocado in the classroom.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> English",128,"eng1a","noCS","sense","noCS_sense",4,"the",439,3,146.3333333,"Go","continue","no","eats","The teacher eats the avocado in the classroom.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> English",128,"eng1a","noCS","sense","noCS_sense",5,"avocado",813,7,116.1428571,"Go","continue","no","eats","The teacher eats the avocado in the classroom.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> English",128,"eng1a","noCS","sense","noCS_sense",6,"in",405,2,202.5,"Go","continue","no","eats","The teacher eats the avocado in the classroom.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> English",128,"eng1a","noCS","sense","noCS_sense",7,"the",424,3,141.3333333,"Go","continue","no","eats","The teacher eats the avocado in the classroom.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> English",128,"eng1a","noCS","sense","noCS_sense",8,"classroom",471,9,52.33333333,"End","no","no","eats","The teacher eats the avocado in the classroom.",538.8727273,204.2557452,612.7672355,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> Spanish",147,"eng4t","CS","nonsense","CS_nonsense",1,"The",502,3,167.3333333,"Go","continue","no","spills","The child spills a carrera en la mesa.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> Spanish",147,"eng4t","CS","nonsense","CS_nonsense",2,"child",520,5,104,"Go","continue","no","spills","The child spills a carrera en la mesa.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> Spanish",147,"eng4t","CS","nonsense","CS_nonsense",3,"spills",941,6,156.8333333,"Go","continue","no","spills","The child spills a carrera en la mesa.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> Spanish",147,"eng4t","CS","nonsense","CS_nonsense",4,"a",589,1,589,"Go","continue","no","spills","The child spills a carrera en la mesa.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> Spanish",147,"eng4t","CS","nonsense","CS_nonsense",5,"carrera",1853,7,264.7142857,"Go","continue","no","spills","The child spills a carrera en la mesa.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> Spanish",147,"eng4t","CS","nonsense","CS_nonsense",6,"en",649,2,324.5,"Stop","no","exit","spills","The child spills a carrera en la mesa.",1394.64,965.2045068,2895.61352,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> Spanish",147,"eng4t","CS","nonsense","CS_nonsense",7,"la",NA,2,NA,NA,NA,NA,"spills","The child spills a carrera en la mesa.",NA,NA,NA,NA,71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> Spanish",147,"eng4t","CS","nonsense","CS_nonsense",8,"mesa",NA,4,NA,NA,NA,NA,"spills","The child spills a carrera en la mesa.",NA,NA,NA,NA,71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> English",135,"eng2j","noCS","nonsense","noCS_nonsense",1,"The",409,3,136.3333333,"Go","continue","no","peels","The sister peels a spoon in the bag.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> English",135,"eng2j","noCS","nonsense","noCS_nonsense",2,"sister",499,6,83.16666667,"Go","continue","no","peels","The sister peels a spoon in the bag.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> English",135,"eng2j","noCS","nonsense","noCS_nonsense",3,"peels",477,5,95.4,"Go","continue","no","peels","The sister peels a spoon in the bag.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> English",135,"eng2j","noCS","nonsense","noCS_nonsense",4,"a",413,1,413,"Go","continue","no","peels","The sister peels a spoon in the bag.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> English",135,"eng2j","noCS","nonsense","noCS_nonsense",5,"spoon",469,5,93.8,"Go","continue","no","peels","The sister peels a spoon in the bag.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> English",135,"eng2j","noCS","nonsense","noCS_nonsense",6,"in",423,2,211.5,"Go","continue","no","peels","The sister peels a spoon in the bag.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> English",135,"eng2j","noCS","nonsense","noCS_nonsense",7,"the",383,3,127.6666667,"Go","continue","no","peels","The sister peels a spoon in the bag.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> English",135,"eng2j","noCS","nonsense","noCS_nonsense",8,"bag",496,3,165.3333333,"End","no","no","peels","The sister peels a spoon in the bag.",538.8727273,204.2557452,612.7672355,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> Spanish",141,"eng3o","CS","sense","CS_sense",1,"A",490,1,490,"Go","continue","no","swallows","A salesman swallows a pastilla en la calle.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> Spanish",141,"eng3o","CS","sense","CS_sense",2,"salesman",898,8,112.25,"Go","continue","no","swallows","A salesman swallows a pastilla en la calle.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> Spanish",141,"eng3o","CS","sense","CS_sense",3,"swallows",732,8,91.5,"Go","continue","no","swallows","A salesman swallows a pastilla en la calle.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> Spanish",141,"eng3o","CS","sense","CS_sense",4,"a",335,1,335,"Go","continue","no","swallows","A salesman swallows a pastilla en la calle.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> Spanish",141,"eng3o","CS","sense","CS_sense",5,"pastilla",536,8,67,"Go","continue","no","swallows","A salesman swallows a pastilla en la calle.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> Spanish",141,"eng3o","CS","sense","CS_sense",6,"en",379,2,189.5,"Go","continue","no","swallows","A salesman swallows a pastilla en la calle.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> Spanish",141,"eng3o","CS","sense","CS_sense",7,"la",463,2,231.5,"Go","continue","no","swallows","A salesman swallows a pastilla en la calle.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> Spanish",141,"eng3o","CS","sense","CS_sense",8,"calle",336,5,67.2,"End","no","no","swallows","A salesman swallows a pastilla en la calle.",538.8727273,204.2557452,612.7672355,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> English",131,"eng1m","noCS","sense","noCS_sense",1,"A",627,1,627,"Go","continue","no","flies","A pilot flies the plane through the sky.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> English",131,"eng1m","noCS","sense","noCS_sense",2,"pilot",544,5,108.8,"Go","continue","no","flies","A pilot flies the plane through the sky.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> English",131,"eng1m","noCS","sense","noCS_sense",3,"flies",535,5,107,"Go","continue","no","flies","A pilot flies the plane through the sky.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> English",131,"eng1m","noCS","sense","noCS_sense",4,"the",390,3,130,"Go","continue","no","flies","A pilot flies the plane through the sky.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> English",131,"eng1m","noCS","sense","noCS_sense",5,"plane",481,5,96.2,"Go","continue","no","flies","A pilot flies the plane through the sky.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> English",131,"eng1m","noCS","sense","noCS_sense",6,"through",385,7,55,"Go","continue","no","flies","A pilot flies the plane through the sky.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> English",131,"eng1m","noCS","sense","noCS_sense",7,"the",453,3,151,"Go","continue","no","flies","A pilot flies the plane through the sky.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> English",131,"eng1m","noCS","sense","noCS_sense",8,"sky",320,3,106.6666667,"End","no","no","flies","A pilot flies the plane through the sky.",538.8727273,204.2557452,612.7672355,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> Spanish",145,"eng4l","CS","nonsense","CS_nonsense",1,"The",544,3,181.3333333,"Go","continue","no","sips","The janitor sips the ajedrez en la tienda.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> Spanish",145,"eng4l","CS","nonsense","CS_nonsense",2,"janitor",685,7,97.85714286,"Go","continue","no","sips","The janitor sips the ajedrez en la tienda.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> Spanish",145,"eng4l","CS","nonsense","CS_nonsense",3,"sips",351,4,87.75,"Go","continue","no","sips","The janitor sips the ajedrez en la tienda.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
"11","1","SpanEng","English","English --> Spanish",145,"eng4l","CS","nonsense","CS_nonsense",4,"the",508,3,169.3333333,"Go","continue","no","sips","The janitor sips the ajedrez en la tienda.",751.037037,560.9950034,1682.98501,"keep",71.67,83.33,"Yes","high_proficiency",14.3078571428571
